HWSD2_SMU_ID,SEQUENCE,TOPDEP,PH_WATER,TOTAL_N,ORG_CARBON,CEC_SOIL,CLAY,SAND,SILT,WRB4,SHARE
26900,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
26985,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,20
27019,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,100
27005,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
27004,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
26953,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,70
26961,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,60
26960,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,50
26959,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,60
26958,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,60
26957,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,50
26956,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,40
26954,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,60
26946,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,25
16179,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,100
26955,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,90
26970,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
26962,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,20
26969,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
26968,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
26967,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
26971,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,40
16962,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
16966,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16993,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,70
16951,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,20
17396,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,100
16659,4,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16682,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
16694,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
16704,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16703,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16700,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16639,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,50
16698,4,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16620,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,50
16630,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,60
16721,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
16881,1,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,100
16708,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,20
16812,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16802,3,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,10
16728,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,30
16860,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,20
16167,2,0,7.6999998,0.94999999,0.588,13,16,61,23,LPeu,50
16177,2,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,20
26905,2,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,10
26904,3,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,20
26902,3,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,10
26925,2,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,30
26937,3,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,20
26933,3,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,30
26923,3,20,7.5999999,0.74000001,0.56700003,12,20,53,27,LPeu,20
